Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Sunday, Apr 28",NYM,Home,STL,W-wo,4.0,2.0,11.0,14-13,3.0,5.5,Garrett,Liberatore,None,2:59,D,30980.0,.88,1.0,
"Monday, Apr 29",NYM,Home,CHC,L,1.0,3.0,9.0,14-14,3.0,5.5,Leiter,Díaz,Neris,2:05,N,25046.0,.92,-1.0,
"Tuesday, Apr 30",NYM,Home,CHC,W,4.0,2.0,9.0,15-14,3.0,4.5,Reid-Foley,Alzolay,López,2:31,N,22880.0,.92,1.0,
"Wednesday, May 1",NYM,Home,CHC,L,0.0,1.0,9.0,15-15,3.0,5.5,Imanaga,Buttó,Neris,2:37,N,22485.0,.96,-1.0,
"Thursday, May 2",NYM,Home,CHC,W-wo,7.0,6.0,11.0,16-15,3.0,5.0,Young,Palencia,None,3:17,D,22224.0,.91,1.0,
"Friday, May 3",NYM,@,TBR,L,8.0,10.0,9.0,16-16,3.0,5.5,Armstrong,Quintana,Adam,2:46,N,19077.0,.86,-1.0,
"Saturday, May 4",NYM,@,TBR,L,1.0,3.0,9.0,16-17,3.0,6.5,Adam,Ottavino,Maton,2:51,N,18968.0,.84,-2.0,
"Sunday, May 5",NYM,@,TBR,L-wo,6.0,7.0,10.0,16-18,4.0,7.5,Ramírez,Diekman,None,3:28,D,19310.0,.80,-3.0,
"Monday, May 6",NYM,@,STL,W,4.0,3.0,9.0,17-18,4.0,7.5,Manaea,Kittredge,Díaz,2:25,N,31283.0,.82,1.0,
"Tuesday, May 7",NYM,@,STL,W,7.0,5.0,9.0,18-18,4.0,7.5,Buttó,Mikolas,Ottavino,2:52,N,32606.0,.85,2.0,
"Friday, May 10",NYM,Home,ATL,L,2.0,4.0,9.0,18-19,4.0,8.0,Morton,Quintana,Iglesias,2:27,N,23355.0,.92,-1.0,
