Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Thursday, Aug 8",CIN,@,MIA,,,,,,,,,,,,,,,,
"Friday, Aug 9",CIN,@,MIL,,,,,,,,,,,,,,,,
"Saturday, Aug 10",CIN,@,MIL,,,,,,,,,,,,,,,,
"Sunday, Aug 11",CIN,@,MIL,,,,,,,,,,,,,,,,
"Monday, Aug 12",CIN,Home,STL,,,,,,,,,,,,,,,,
"Tuesday, Aug 13",CIN,Home,STL,,,,,,,,,,,,,,,,
"Wednesday, Aug 14",CIN,Home,STL,,,,,,,,,,,,,,,,
"Friday, Aug 16",CIN,Home,KCR,,,,,,,,,,,,,,,,
"Saturday, Aug 17",CIN,Home,KCR,,,,,,,,,,,,,,,,
"Sunday, Aug 18",CIN,Home,KCR,,,,,,,,,,,,,,,,
"Monday, Aug 19",CIN,@,TOR,,,,,,,,,,,,,,,,
"Tuesday, Aug 20",CIN,@,TOR,,,,,,,,,,,,,,,,
"Wednesday, Aug 21",CIN,@,TOR,,,,,,,,,,,,,,,,
"Thursday, Aug 22",CIN,@,PIT,,,,,,,,,,,,,,,,
"Friday, Aug 23",CIN,@,PIT,,,,,,,,,,,,,,,,
"Saturday, Aug 24",CIN,@,PIT,,,,,,,,,,,,,,,,
"Sunday, Aug 25",CIN,@,PIT,,,,,,,,,,,,,,,,
"Tuesday, Aug 27",CIN,Home,OAK,,,,,,,,,,,,,,,,
"Wednesday, Aug 28",CIN,Home,OAK,,,,,,,,,,,,,,,,
"Thursday, Aug 29",CIN,Home,OAK,,,,,,,,,,,,,,,,
"Friday, Aug 30",CIN,Home,MIL,,,,,,,,,,,,,,,,
"Friday, Aug 30",CIN,Home,MIL,,,,,,,,,,,,,,,,
"Saturday, Aug 31",CIN,Home,MIL,,,,,,,,,,,,,,,,
"Sunday, Sep 1",CIN,Home,MIL,,,,,,,,,,,,,,,,
"Monday, Sep 2",CIN,Home,HOU,,,,,,,,,,,,,,,,
"Wednesday, Sep 4",CIN,Home,HOU,,,,,,,,,,,,,,,,
"Thursday, Sep 5",CIN,Home,HOU,,,,,,,,,,,,,,,,
"Friday, Sep 6",CIN,@,NYM,,,,,,,,,,,,,,,,
"Saturday, Sep 7",CIN,@,NYM,,,,,,,,,,,,,,,,
"Sunday, Sep 8",CIN,@,NYM,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",CIN,@,STL,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",CIN,@,STL,,,,,,,,,,,,,,,,
"Thursday, Sep 12",CIN,@,STL,,,,,,,,,,,,,,,,
"Friday, Sep 13",CIN,@,MIN,,,,,,,,,,,,,,,,
"Saturday, Sep 14",CIN,@,MIN,,,,,,,,,,,,,,,,
"Sunday, Sep 15",CIN,@,MIN,,,,,,,,,,,,,,,,
"Tuesday, Sep 17",CIN,Home,ATL,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",CIN,Home,ATL,,,,,,,,,,,,,,,,
"Thursday, Sep 19",CIN,Home,ATL,,,,,,,,,,,,,,,,
"Friday, Sep 20",CIN,Home,PIT,,,,,,,,,,,,,,,,
"Saturday, Sep 21",CIN,Home,PIT,,,,,,,,,,,,,,,,
"Sunday, Sep 22",CIN,Home,PIT,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",CIN,@,CLE,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",CIN,@,CLE,,,,,,,,,,,,,,,,
"Friday, Sep 27",CIN,@,CHC,,,,,,,,,,,,,,,,
"Saturday, Sep 28",CIN,@,CHC,,,,,,,,,,,,,,,,
"Sunday, Sep 29",CIN,@,CHC,,,,,,,,,,,,,,,,
