Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Friday, Apr 12",BAL,Home,MIL,L,1.0,11.0,9.0,8-5,2.0,2.0,Peralta,Wells,None,2:46,N,32205.0,1.03,-1.0,
"Saturday, Apr 13",BAL,Home,MIL,L,5.0,11.0,9.0,8-6,2.0,3.5,Peguero,Kremer,None,3:00,D,24327.0,.96,-2.0,
"Sunday, Apr 14",BAL,Home,MIL,W,6.0,4.0,9.0,9-6,2.0,2.5,Cano,Uribe,Kimbrel,2:43,D,35085.0,.94,1.0,
"Monday, Apr 15",BAL,Home,MIN,W,7.0,4.0,9.0,10-6,2.0,1.5,Tate,Varland,Kimbrel,2:34,N,14611.0,1.05,2.0,
"Tuesday, Apr 16",BAL,Home,MIN,W,11.0,3.0,9.0,11-6,2.0,0.5,Rodriguez,Paddack,None,2:34,N,18108.0,1.08,3.0,
"Wednesday, Apr 17",BAL,Home,MIN,W-wo,4.0,2.0,9.0,12-6,2.0,0.5,Kimbrel,Jax,None,2:36,D,15860.0,1.07,4.0,
"Friday, Apr 19",BAL,@,KCR,L,4.0,9.0,9.0,12-7,2.0,1.5,Marsh,Kremer,None,2:42,N,17073.0,1.14,-1.0,
"Saturday, Apr 20",BAL,@,KCR,W,9.0,7.0,9.0,13-7,2.0,0.5,Burnes,Ragans,Kimbrel,3:04,N,23118.0,1.12,1.0,
"Sunday, Apr 21",BAL,@,KCR,W,5.0,0.0,9.0,14-7,2.0,0.5,Irvin,Lugo,None,2:41,D,18044.0,1.17,2.0,
"Monday, Apr 22",BAL,@,LAA,W,4.0,2.0,9.0,15-7,1.0,up 0.5,Suárez,Detmers,Kimbrel,2:36,N,26081.0,1.14,3.0,
"Tuesday, Apr 23",BAL,@,LAA,L,4.0,7.0,9.0,15-8,2.0,0.5,Canning,Rodriguez,Estévez,2:45,N,22803.0,1.15,-1.0,
"Wednesday, Apr 24",BAL,@,LAA,W,6.0,5.0,9.0,16-8,2.0,0.5,Kremer,Anderson,Kimbrel,2:57,D,19557.0,1.14,1.0,
"Friday, Apr 26",BAL,Home,OAK,L,2.0,3.0,10.0,16-9,1.0,Tied,Spence,Webb,Miller,3:00,N,22965.0,1.20,-1.0,
"Saturday, Apr 27",BAL,Home,OAK,W,7.0,0.0,9.0,17-9,1.0,Tied,Irvin,Sears,None,2:10,D,28364.0,1.16,1.0,
"Sunday, Apr 28",BAL,Home,OAK,L,6.0,7.0,9.0,17-10,2.0,1.0,McFarland,Kimbrel,Erceg,2:53,D,40887.0,1.19,-1.0,
"Monday, Apr 29",BAL,Home,NYY,W,2.0,0.0,9.0,18-10,1.0,Tied,Rodriguez,Schmidt,Coulombe,2:30,N,23184.0,1.34,1.0,
"Tuesday, Apr 30",BAL,Home,NYY,W,4.0,2.0,9.0,19-10,1.0,up 1.0,Kremer,Cortés,Webb,2:19,N,21949.0,1.32,2.0,
"Wednesday, May 1",BAL,Home,NYY,L,0.0,2.0,9.0,19-11,1.0,Tied,Gil,Burnes,Holmes,2:29,N,24180.0,1.38,-1.0,
"Thursday, May 2",BAL,Home,NYY,W,7.0,2.0,9.0,20-11,1.0,up 1.0,Akin,Rodón,None,2:39,D,27299.0,1.38,1.0,
"Friday, May 3",BAL,@,CIN,W,3.0,0.0,9.0,21-11,1.0,up 1.0,Irvin,Pagán,Kimbrel,2:34,N,25861.0,1.19,2.0,
"Saturday, May 4",BAL,@,CIN,W,2.0,1.0,9.0,22-11,1.0,up 1.0,Means,Abbott,Cano,2:22,N,33202.0,1.20,3.0,
"Sunday, May 5",BAL,@,CIN,W,11.0,1.0,9.0,23-11,1.0,up 1.0,Kremer,Lodolo,None,2:37,D,31514.0,1.20,4.0,
"Tuesday, May 7",BAL,@,WSN,L,0.0,3.0,9.0,23-12,1.0,Tied,Williams,Burnes,Finnegan,2:19,N,29542.0,1.20,-1.0,
"Wednesday, May 8",BAL,@,WSN,W,7.0,6.0,12.0,24-12,1.0,Tied,Suárez,Weems,Webb,3:35,N,34078.0,1.17,1.0,
"Friday, May 10",BAL,Home,ARI,W,4.0,2.0,9.0,25-12,1.0,up 0.5,Irvin,Pfaadt,Cano,2:34,N,27703.0,1.20,2.0,
"Saturday, May 11",BAL,Home,ARI,W-wo,5.0,4.0,11.0,26-12,1.0,up 1.5,Kimbrel,Jarvis,None,3:11,D,27882.0,1.15,3.0,
