Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Tuesday, Apr 16",MIL,Home,SDP,L,3.0,6.0,9.0,10-6,1.0,Tied,Cease,Miley,None,2:53,N,20034.0,1.10,-3.0,
"Wednesday, Apr 17",MIL,Home,SDP,W,1.0,0.0,9.0,11-6,1.0,up 0.5,Uribe,King,Payamps,2:04,D,24521.0,1.11,1.0,
"Friday, Apr 19",MIL,@,STL,W,2.0,1.0,10.0,12-6,1.0,up 0.5,Payamps,Helsley,Milner,3:02,N,40147.0,1.18,2.0,
"Saturday, Apr 20",MIL,@,STL,W,12.0,5.0,9.0,13-6,1.0,up 1.0,Wilson,Mikolas,None,3:01,D,41949.0,1.24,3.0,
"Sunday, Apr 21",MIL,@,STL,W,2.0,0.0,9.0,14-6,1.0,up 2.0,Hudson,Gray,Payamps,2:34,D,40715.0,1.24,4.0,
"Monday, Apr 22",MIL,@,PIT,L,2.0,4.0,9.0,14-7,1.0,up 1.5,Jones,Ross,Bednar,2:32,N,8461.0,1.28,-1.0,
"Tuesday, Apr 23",MIL,@,PIT,L,1.0,2.0,9.0,14-8,1.0,up 0.5,Falter,Myers,Bednar,2:14,N,9107.0,1.28,-2.0,
"Wednesday, Apr 24",MIL,@,PIT,W,3.0,2.0,9.0,15-8,1.0,up 0.5,Hudson,Fleming,Payamps,2:42,N,10370.0,1.26,1.0,
"Thursday, Apr 25",MIL,@,PIT,W,7.0,5.0,9.0,16-8,1.0,up 0.5,Koenig,Chapman,Megill,3:05,D,11570.0,1.22,2.0,
"Friday, Apr 26",MIL,Home,NYY,W-wo,7.0,6.0,11.0,17-8,1.0,up 0.5,Koenig,Tonkin,None,3:11,N,32314.0,1.17,3.0,
"Saturday, Apr 27",MIL,Home,NYY,L,3.0,15.0,9.0,17-9,1.0,up 0.5,Rodón,Ross,None,2:45,N,41620.0,1.13,-1.0,
"Sunday, Apr 28",MIL,Home,NYY,L,5.0,15.0,9.0,17-10,1.0,up 0.5,Marinaccio,Uribe,None,3:21,D,35295.0,1.14,-2.0,
"Monday, Apr 29",MIL,Home,TBR,L,0.0,1.0,9.0,17-11,2.0,0.5,Pepiot,Wilson,Adam,2:31,N,20395.0,1.15,-3.0,
"Tuesday, Apr 30",MIL,Home,TBR,W,8.0,2.0,9.0,18-11,1.0,up 0.5,Peralta,Alexander,None,2:47,N,21124.0,1.10,1.0,
"Wednesday, May 1",MIL,Home,TBR,W,7.0,1.0,9.0,19-11,1.0,up 0.5,Rea,Eflin,None,2:31,D,20132.0,1.16,2.0,
"Friday, May 3",MIL,@,CHC,W,3.0,1.0,9.0,20-11,1.0,up 2.0,Peguero,Alzolay,Megill,2:37,D,33557.0,1.39,3.0,
"Saturday, May 4",MIL,@,CHC,L,5.0,6.0,9.0,20-12,1.0,up 1.0,Taillon,Myers,Neris,2:30,D,40505.0,1.36,-1.0,
"Sunday, May 5",MIL,@,CHC,L,0.0,5.0,9.0,20-13,1.0,Tied,Assad,Peralta,None,2:23,D,39299.0,1.36,-2.0,
"Monday, May 6",MIL,@,KCR,L,2.0,3.0,9.0,20-14,1.0,Tied,Anderson,Koenig,Stratton,2:27,N,10005.0,1.18,-3.0,
"Tuesday, May 7",MIL,@,KCR,W,6.0,5.0,9.0,21-14,1.0,Tied,Koenig,McArthur,Megill,2:32,N,14657.0,1.17,1.0,
"Wednesday, May 8",MIL,@,KCR,L,4.0,6.0,9.0,21-15,1.0,Tied,Singer,Ross,McArthur,2:38,D,22430.0,1.18,-1.0,
"Thursday, May 9",MIL,Home,STL,W,7.0,1.0,9.0,22-15,1.0,up 0.5,Koenig,Gray,None,2:27,N,25031.0,1.26,1.0,
"Friday, May 10",MIL,Home,STL,W,11.0,2.0,9.0,23-15,1.0,up 0.5,Gasser,Lynn,Herget,2:31,N,30104.0,1.26,2.0,
"Saturday, May 11",MIL,Home,STL,W,5.0,3.0,9.0,24-15,1.0,up 1.5,Milner,Kittredge,Megill,2:50,N,34028.0,1.25,3.0,
"Sunday, May 12",MIL,Home,STL,L,3.0,4.0,9.0,24-16,1.0,up 0.5,Mikolas,Peguero,Helsley,2:44,D,36865.0,1.23,-1.0,
