game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,losing_Team
719323,2023-03-01T18:05:00Z,2023-03-01,S,Final,Washington Nationals,New York Yankees,120,147,N,1,Domingo Germán,Cory Abbott,,,2,4,9,Bottom,2523,George M. Steinbrenner Field,['ESPN'],NYY wins Spring,New York Yankees,Washington Nationals,Ryan Weber,Gerardo Carrillo,,2023-03-01 - Washington Nationals (2) @ New York Yankees (4) (Final),
719326,2023-03-01T18:10:00Z,2023-03-01,S,Final,New York Mets,Miami Marlins,121,146,N,1,Sandy Alcantara,Tylor Megill,,,8,4,9,Bottom,2520,Roger Dean Chevrolet Stadium,[],NYM wins Spring,New York Mets,Miami Marlins,Brooks Raley,Chi Chi González,,2023-03-01 - New York Mets (8) @ Miami Marlins (4) (Final),
719320,2023-03-01T19:10:00Z,2023-03-01,S,Final,Milwaukee Brewers,Los Angeles Angels,158,108,N,1,Chase Silseth,Lucas Erceg,,,3,4,9,Top,2500,Tempe Diablo Stadium,['MLBN (out-of-market only)'],LAA wins Spring,Los Angeles Angels,Milwaukee Brewers,Chase Silseth,Lucas Erceg,Gerardo Reyes,2023-03-01 - Milwaukee Brewers (3) @ Los Angeles Angels (4) (Final),
719319,2023-03-01T20:05:00Z,2023-03-01,S,Final,Oakland Athletics,Cincinnati Reds,133,113,N,1,Graham Ashcraft,Adrián Martínez,,,14,14,9,Top,3834,Goodyear Ballpark,[],,Tie,,,,,2023-03-01 - Oakland Athletics (14) @ Cincinnati Reds (14) (Final),Tie
719325,2023-03-01T20:05:00Z,2023-03-01,S,Final,Seattle Mariners,Chicago Cubs,136,112,N,1,Hayden Wesneski,Robbie Ray,,,3,5,9,Top,4629,Sloan Park,[],CHC wins Spring,Chicago Cubs,Seattle Mariners,Roenis Elías,Matt Brash,Manuel Rodríguez,2023-03-01 - Seattle Mariners (3) @ Chicago Cubs (5) (Final),
719318,2023-03-01T20:05:00Z,2023-03-01,S,Final,Arizona Diamondbacks,San Francisco Giants,109,137,N,1,Jakob Junis,Drey Jameson,,,8,5,9,Bottom,2532,Scottsdale Stadium,[],AZ wins Spring,Arizona Diamondbacks,San Francisco Giants,Drey Jameson,Jakob Junis,,2023-03-01 - Arizona Diamondbacks (8) @ San Francisco Giants (5) (Final),
719313,2023-03-01T20:05:00Z,2023-03-01,S,Completed Early: Rain,Los Angeles Dodgers,Texas Rangers,119,140,N,1,Andrew Heaney,Dustin May,,,4,2,7,Bottom,2603,Surprise Stadium,[],LAD wins Spring,,,,,,2023-03-01 - Los Angeles Dodgers @ Texas Rangers (Completed Early: Rain),
719322,2023-03-01T20:05:00Z,2023-03-01,S,Completed Early: Rain,Cleveland Guardians,Chicago White Sox,114,145,N,1,Davis Martin,Aaron Civale,,,9,6,9,Top,3809,Camelback Ranch,[],CLE wins Spring,,,,,,2023-03-01 - Cleveland Guardians @ Chicago White Sox (Completed Early: Rain),
719321,2023-03-01T20:10:00Z,2023-03-01,S,Final,Kansas City Royals,Colorado Rockies,118,115,N,1,Ryan Feltner,Brady Singer,,,8,6,9,Bottom,4249,Salt River Fields at Talking Stick,[],KC wins Spring,Kansas City Royals,Colorado Rockies,Collin Snider,Josh Rogers,Yefri Del Rosario,2023-03-01 - Kansas City Royals (8) @ Colorado Rockies (6) (Final),
719316,2023-03-01T20:10:00Z,2023-03-01,S,Completed Early: Rain,Texas Rangers,San Diego Padres,140,135,N,1,Nick Martinez,Glenn Otto,,,1,5,7,Top,2530,Peoria Stadium,[],SD wins Spring,,,,,,2023-03-01 - Texas Rangers @ San Diego Padres (Completed Early: Rain),
719317,2023-03-02T17:05:00Z,2023-03-02,S,Final,Philadelphia Phillies,Boston Red Sox,143,111,N,1,Tanner Houck,Bailey Falter,,,3,15,9,Top,4309,JetBlue Park,['ESPN'],BOS wins Spring,Boston Red Sox,Philadelphia Phillies,Durbin Feltman,Bailey Falter,,2023-03-02 - Philadelphia Phillies (3) @ Boston Red Sox (15) (Final),
719314,2023-03-02T18:05:00Z,2023-03-02,S,Final,Baltimore Orioles,Detroit Tigers,110,116,N,1,Matthew Boyd,Grayson Rodriguez,,,3,10,9,Top,2511,Publix Field at Joker Marchant Stadium,[],DET wins Spring,Detroit Tigers,Baltimore Orioles,Garrett Hill,Joey Krehbiel,,2023-03-02 - Baltimore Orioles (3) @ Detroit Tigers (10) (Final),
719311,2023-03-02T18:05:00Z,2023-03-02,S,Final,Houston Astros,St. Louis Cardinals,117,138,N,1,Adam Wainwright,Framber Valdez,,,6,0,9,Bottom,2520,Roger Dean Chevrolet Stadium,[],HOU wins Spring,Houston Astros,St. Louis Cardinals,Framber Valdez,Adam Wainwright,,2023-03-02 - Houston Astros (6) @ St. Louis Cardinals (0) (Final),
719307,2023-03-02T18:05:00Z,2023-03-02,S,Final,Minnesota Twins,Tampa Bay Rays,142,139,N,1,Zach Eflin,Kenta Maeda,,,4,2,9,Bottom,12,Tropicana Field,[],MIN wins Spring,Minnesota Twins,Tampa Bay Rays,Dereck Rodríguez,Andrew Gross,Locke St. John,2023-03-02 - Minnesota Twins (4) @ Tampa Bay Rays (2) (Final),
719308,2023-03-02T18:05:00Z,2023-03-02,S,Final: Tied,Miami Marlins,Washington Nationals,146,120,N,1,MacKenzie Gore,Edward Cabrera,,,5,5,9,Bottom,5000,The Ballpark of the Palm Beaches,[],,,,,,,2023-03-02 - Miami Marlins @ Washington Nationals (Final: Tied),
719310,2023-03-02T18:05:00Z,2023-03-02,S,Final,New York Yankees,Pittsburgh Pirates,147,134,N,1,Mitch Keller,Albert Abreu,,,9,1,9,Bottom,2526,LECOM Park,[],NYY wins Spring,New York Yankees,Pittsburgh Pirates,Lou Trivino,Mitch Keller,,2023-03-02 - New York Yankees (9) @ Pittsburgh Pirates (1) (Final),
719309,2023-03-02T18:07:00Z,2023-03-02,S,Final: Tied,Pittsburgh Pirates,Toronto Blue Jays,134,141,N,1,Alek Manoah,Roansy Contreras,,,2,2,9,Bottom,2536,TD Ballpark,[],,,,,,,2023-03-02 - Pittsburgh Pirates @ Toronto Blue Jays (Final: Tied),
719315,2023-03-02T18:10:00Z,2023-03-02,S,Final,Atlanta Braves,New York Mets,144,121,N,1,Carlos Carrasco,Kolby Allard,,,6,2,9,Bottom,2856,Clover Park,[],,Atlanta Braves,New York Mets,Kolby Allard,Carlos Carrasco,,2023-03-02 - Atlanta Braves (6) @ New York Mets (2) (Final),
719304,2023-03-02T20:05:00Z,2023-03-02,S,Final,Los Angeles Angels,Kansas City Royals,108,118,N,1,Mike Mayers,Tucker Davidson,,,4,8,9,Top,2603,Surprise Stadium,[],KC wins Spring,Kansas City Royals,Los Angeles Angels,Amir Garrett,Zack Weiss,,2023-03-02 - Los Angeles Angels (4) @ Kansas City Royals (8) (Final),
719302,2023-03-02T20:05:00Z,2023-03-02,S,Final: Tied,Arizona Diamondbacks,Los Angeles Dodgers,109,119,N,1,Michael Grove,Ryne Nelson,,,5,5,9,Bottom,3809,Camelback Ranch,['MLBN (out-of-market only)'],,,,,,,2023-03-02 - Arizona Diamondbacks @ Los Angeles Dodgers (Final: Tied),
719312,2023-03-02T20:05:00Z,2023-03-02,S,Final,Oakland Athletics,Chicago Cubs,133,112,N,1,Marcus Stroman,JP Sears,,,1,6,9,Top,4629,Sloan Park,[],CHC wins Spring,Chicago Cubs,Oakland Athletics,Marcus Stroman,JP Sears,,2023-03-02 - Oakland Athletics (1) @ Chicago Cubs (6) (Final),
719301,2023-03-02T20:05:00Z,2023-03-02,S,Final,San Francisco Giants,Cleveland Guardians,137,114,N,1,Cal Quantrill,Tristan Beck,,,3,4,9,Top,3834,Goodyear Ballpark,[],CLE wins Spring,Cleveland Guardians,San Francisco Giants,Davis Sharpe,Raymond Burgos,Kyle Marman,2023-03-02 - San Francisco Giants (3) @ Cleveland Guardians (4) (Final),
719303,2023-03-02T20:10:00Z,2023-03-02,S,Final,San Diego Padres,Seattle Mariners,135,136,N,1,Logan Gilbert,Seth Lugo,,,4,5,9,Bottom,2530,Peoria Stadium,[],SEA wins Spring,Seattle Mariners,San Diego Padres,Tommy Milone,Sean Poppen,,2023-03-02 - San Diego Padres (4) @ Seattle Mariners (5) (Final),
719305,2023-03-02T20:10:00Z,2023-03-02,S,Final,Chicago White Sox,Colorado Rockies,145,115,N,1,Noah Davis,Lance Lynn,,,6,4,9,Bottom,4249,Salt River Fields at Talking Stick,[],CWS wins Spring,Chicago White Sox,Colorado Rockies,Matt Foster,Jeff Criswell,Tanner Banks,2023-03-02 - Chicago White Sox (6) @ Colorado Rockies (4) (Final),
719306,2023-03-02T20:10:00Z,2023-03-02,S,Final,Texas Rangers,Milwaukee Brewers,140,158,N,1,Corbin Burnes,Dane Dunning,,,7,4,9,Bottom,2518,American Family Fields of Phoenix,[],TEX wins Spring,Texas Rangers,Milwaukee Brewers,Dane Dunning,Corbin Burnes,Fernery Ozuna,2023-03-02 - Texas Rangers (7) @ Milwaukee Brewers (4) (Final),
719297,2023-03-03T18:05:00Z,2023-03-03,S,Final,Boston Red Sox,Minnesota Twins,111,142,N,1,Sonny Gray,James Paxton,,,9,4,9,Bottom,2862,Hammond Stadium,[],BOS wins Spring,Boston Red Sox,Minnesota Twins,James Paxton,Sonny Gray,Norwith Gudiño,2023-03-03 - Boston Red Sox (9) @ Minnesota Twins (4) (Final),
719299,2023-03-03T18:05:00Z,2023-03-03,S,Final,Detroit Tigers,Philadelphia Phillies,116,143,N,1,Taijuan Walker,Eduardo Rodriguez,,,6,3,9,Bottom,2700,BayCare Ballpark,[],DET wins Spring,Detroit Tigers,Philadelphia Phillies,Eduardo Rodriguez,Taijuan Walker,Elvis Alvarado,2023-03-03 - Detroit Tigers (6) @ Philadelphia Phillies (3) (Final),
719296,2023-03-03T18:05:00Z,2023-03-03,S,Final,Atlanta Braves,Houston Astros,144,117,N,1,José Urquidy,Bryce Elder,,,8,11,9,Top,5000,The Ballpark of the Palm Beaches,[],HOU wins Spring,Houston Astros,Atlanta Braves,Brandon Bielak,Grant Holmes,Matt Gage,2023-03-03 - Atlanta Braves (8) @ Houston Astros (11) (Final),
719294,2023-03-03T18:05:00Z,2023-03-03,S,Final,Miami Marlins,St. Louis Cardinals,146,138,N,1,Miles Mikolas,Johnny Cueto,,,3,8,9,Top,2520,Roger Dean Chevrolet Stadium,[],STL wins Spring,St. Louis Cardinals,Miami Marlins,Miles Mikolas,Johnny Cueto,,2023-03-03 - Miami Marlins (3) @ St. Louis Cardinals (8) (Final),
719293,2023-03-03T18:07:00Z,2023-03-03,S,Final,Tampa Bay Rays,Toronto Blue Jays,139,141,N,1,Kevin Gausman,Drew Rasmussen,,,6,7,9,Bottom,2536,TD Ballpark,[],TOR wins Spring,Toronto Blue Jays,Tampa Bay Rays,Brandon Eisert,Anthony Molina,,2023-03-03 - Tampa Bay Rays (6) @ Toronto Blue Jays (7) (Final),
719298,2023-03-03T18:10:00Z,2023-03-03,S,Final,Washington Nationals,New York Mets,120,121,N,1,Max Scherzer,Trevor Williams,,,11,6,9,Bottom,2856,Clover Park,['MLBN (out-of-market only)'],,Washington Nationals,New York Mets,Trevor Williams,Max Scherzer,,2023-03-03 - Washington Nationals (11) @ New York Mets (6) (Final),
719287,2023-03-03T20:05:00Z,2023-03-03,S,Final,Kansas City Royals,Oakland Athletics,118,133,N,1,Kyle Muller,Brad Keller,,,6,4,9,Bottom,2507,Hohokam Stadium,['MLB.TV'],KC wins Spring,Kansas City Royals,Oakland Athletics,Brad Keller,Kyle Muller,Steven Cruz,2023-03-03 - Kansas City Royals (6) @ Oakland Athletics (4) (Final),
719286,2023-03-03T20:05:00Z,2023-03-03,S,Final,Colorado Rockies,San Francisco Giants,115,137,N,1,Anthony DeSclafani,Peter Lambert,,,2,3,9,Top,2532,Scottsdale Stadium,[],SF wins Spring,San Francisco Giants,Colorado Rockies,Sean Hjelle,Case Williams,Melvin Adón,2023-03-03 - Colorado Rockies (2) @ San Francisco Giants (3) (Final),
719285,2023-03-03T20:05:00Z,2023-03-03,S,Final,San Francisco Giants,Texas Rangers,137,140,N,1,Taylor Hearn,Sean Manaea,,,7,11,9,Top,2603,Surprise Stadium,[],TEX wins Spring,Texas Rangers,San Francisco Giants,Josh Sborz,Sean Manaea,,2023-03-03 - San Francisco Giants (7) @ Texas Rangers (11) (Final),
719291,2023-03-03T20:05:00Z,2023-03-03,S,Final,Cincinnati Reds,Chicago White Sox,113,145,N,1,Dylan Cease,Luke Weaver,,,4,6,9,Top,3809,Camelback Ranch,[],CWS wins Spring,Chicago White Sox,Cincinnati Reds,Dylan Cease,Luke Weaver,Sammy Peralta,2023-03-03 - Cincinnati Reds (4) @ Chicago White Sox (6) (Final),
719289,2023-03-03T20:05:00Z,2023-03-03,S,Final,Milwaukee Brewers,Cleveland Guardians,158,114,N,1,Zach Plesac,Bryse Wilson,,,4,7,9,Top,3834,Goodyear Ballpark,[],CLE wins Spring,Cleveland Guardians,Milwaukee Brewers,Jason Bilous,Jake Cousins,Nick Mikolajchak,2023-03-03 - Milwaukee Brewers (4) @ Cleveland Guardians (7) (Final),
719290,2023-03-03T20:10:00Z,2023-03-03,S,Final: Tied,Los Angeles Dodgers,Los Angeles Angels,119,108,N,1,Tyler Anderson,Tony Gonsolin,,,2,2,9,Bottom,2500,Tempe Diablo Stadium,[],,,,,,,2023-03-03 - Los Angeles Dodgers @ Los Angeles Angels (Final: Tied),
719292,2023-03-03T20:10:00Z,2023-03-03,S,Final,Seattle Mariners,Arizona Diamondbacks,136,109,N,1,Merrill Kelly,Marco Gonzales,,,6,3,9,Bottom,4249,Salt River Fields at Talking Stick,[],SEA wins Spring,Seattle Mariners,Arizona Diamondbacks,Marco Gonzales,Merrill Kelly,Darren McCaughan,2023-03-03 - Seattle Mariners (6) @ Arizona Diamondbacks (3) (Final),
719295,2023-03-03T23:05:00Z,2023-03-03,S,Final: Tied,Pittsburgh Pirates,Baltimore Orioles,134,110,N,1,Kyle Gibson,Vince Velasquez,,,1,1,9,Bottom,2508,Ed Smith Stadium,[],,,,,,,2023-03-03 - Pittsburgh Pirates @ Baltimore Orioles (Final: Tied),
719300,2023-03-03T23:35:00Z,2023-03-03,S,Final,Detroit Tigers,New York Yankees,116,147,N,1,Gerrit Cole,Michael Lorenzen,,,5,3,9,Bottom,2523,George M. Steinbrenner Field,[],DET wins Spring,Detroit Tigers,New York Yankees,Tyler Holton,Clarke Schmidt,Zach Logue,2023-03-03 - Detroit Tigers (5) @ New York Yankees (3) (Final),
719284,2023-03-04T01:40:00Z,2023-03-03,S,Final,Chicago Cubs,San Diego Padres,112,135,N,1,Julio Teheran,Justin Steele,,,4,0,9,Bottom,2530,Peoria Stadium,['MLBN (out-of-market only)'],CHC wins Spring,Chicago Cubs,San Diego Padres,Javier Assad,Nabil Crismatt,,2023-03-03 - Chicago Cubs (4) @ San Diego Padres (0) (Final),
719282,2023-03-04T18:05:00Z,2023-03-04,S,Final: Tied,Houston Astros,Boston Red Sox,117,111,N,1,Nick Pivetta,Shawn Dubin,,,4,4,9,Bottom,4309,JetBlue Park,[],,,,,,,2023-03-04 - Houston Astros @ Boston Red Sox (Final: Tied),
719276,2023-03-04T18:05:00Z,2023-03-04,S,Final,St. Louis Cardinals,Washington Nationals,138,120,N,1,Josiah Gray,Connor Thomas,,,9,6,9,Bottom,5000,The Ballpark of the Palm Beaches,[],STL wins Spring,St. Louis Cardinals,Washington Nationals,Génesis Cabrera,Chad Kuhl,Anthony Misiewicz,2023-03-04 - St. Louis Cardinals (9) @ Washington Nationals (6) (Final),
719281,2023-03-04T18:05:00Z,2023-03-04,S,Final,Toronto Blue Jays,Detroit Tigers,141,116,N,1,Spencer Turnbull,Drew Hutchison,,,18,5,9,Bottom,2511,Publix Field at Joker Marchant Stadium,[],TOR wins Spring,Toronto Blue Jays,Detroit Tigers,Yimi García,Will Vest,,2023-03-04 - Toronto Blue Jays (18) @ Detroit Tigers (5) (Final),
719277,2023-03-04T18:05:00Z,2023-03-04,S,Final,Pittsburgh Pirates,Philadelphia Phillies,134,143,N,1,Aaron Nola,Rich Hill,,,3,4,9,Top,2700,BayCare Ballpark,[],PHI wins Spring,Philadelphia Phillies,Pittsburgh Pirates,Aaron Nola,Jarlín García,Mark Appel,2023-03-04 - Pittsburgh Pirates (3) @ Philadelphia Phillies (4) (Final),
719283,2023-03-04T18:05:00Z,2023-03-04,S,Final,Atlanta Braves,Baltimore Orioles,144,110,N,1,Tyler Wells,Spencer Strider,,,3,2,9,Bottom,2508,Ed Smith Stadium,[],ATL wins Spring,Atlanta Braves,Baltimore Orioles,Spencer Strider,Tyler Wells,Rolddy Muñoz,2023-03-04 - Atlanta Braves (3) @ Baltimore Orioles (2) (Final),
719288,2023-03-04T18:05:00Z,2023-03-04,S,Final,Minnesota Twins,Atlanta Braves,142,144,N,1,Max Fried,Louis Varland,,,5,7,9,Top,5380,CoolToday Park,[],ATL wins Spring,Atlanta Braves,Minnesota Twins,Max Fried,Louis Varland,Domingo Robles,2023-03-04 - Minnesota Twins (5) @ Atlanta Braves (7) (Final),
719280,2023-03-04T18:05:00Z,2023-03-04,S,Final,Tampa Bay Rays,New York Yankees,139,147,N,1,Luis Severino,Taj Bradley,,,14,10,9,Bottom,2523,George M. Steinbrenner Field,[],TB wins Spring,Tampa Bay Rays,New York Yankees,Braden Bristo,Nick Ramirez,,2023-03-04 - Tampa Bay Rays (14) @ New York Yankees (10) (Final),
719278,2023-03-04T18:10:00Z,2023-03-04,S,Final,New York Mets,Miami Marlins,121,146,N,1,Jesús Luzardo,Justin Verlander,,,15,4,9,Bottom,2520,Roger Dean Chevrolet Stadium,[],NYM wins Spring,New York Mets,Miami Marlins,Justin Verlander,Jesús Luzardo,,2023-03-04 - New York Mets (15) @ Miami Marlins (4) (Final),
719273,2023-03-04T20:05:00Z,2023-03-04,S,Final,Los Angeles Angels,Chicago Cubs,108,112,N,1,Jameson Taillon,Reid Detmers,,,0,2,9,Top,4629,Sloan Park,[],CHC wins Spring,Chicago Cubs,Los Angeles Angels,Jameson Taillon,Reid Detmers,Danis Correa,2023-03-04 - Los Angeles Angels (0) @ Chicago Cubs (2) (Final),
719271,2023-03-04T20:05:00Z,2023-03-04,S,Final,Kansas City Royals,Cincinnati Reds,118,113,N,1,Connor Overton,Jonathan Heasley,,,12,6,9,Bottom,3834,Goodyear Ballpark,[],KC wins Spring,Kansas City Royals,Cincinnati Reds,Max Castillo,Lucas Sims,,2023-03-04 - Kansas City Royals (12) @ Cincinnati Reds (6) (Final),
719270,2023-03-04T20:05:00Z,2023-03-04,S,Final: Tied,Cleveland Guardians,Oakland Athletics,114,133,N,1,Adam Oller,Shane Bieber,,,4,4,9,Bottom,2507,Hohokam Stadium,[],,,,,,,2023-03-04 - Cleveland Guardians @ Oakland Athletics (Final: Tied),
719267,2023-03-04T20:05:00Z,2023-03-04,S,Final,Arizona Diamondbacks,San Francisco Giants,109,137,N,1,Alex Wood,Slade Cecconi,,,9,5,9,Bottom,2532,Scottsdale Stadium,[],AZ wins Spring,Arizona Diamondbacks,San Francisco Giants,Bryce Jarvis,José Cruz,,2023-03-04 - Arizona Diamondbacks (9) @ San Francisco Giants (5) (Final),
719275,2023-03-04T20:05:00Z,2023-03-04,S,Final,Texas Rangers,Chicago White Sox,140,145,N,1,Jesse Scholtens,Martín Pérez,,,4,5,9,Bottom,3809,Camelback Ranch,[],CWS wins Spring,Chicago White Sox,Texas Rangers,Andrew Pérez,Antoine Kelly,,2023-03-04 - Texas Rangers (4) @ Chicago White Sox (5) (Final),
719279,2023-03-04T20:10:00Z,2023-03-04,S,Final,San Diego Padres,Arizona Diamondbacks,135,109,N,1,Brandon Pfaadt,Reiss Knehr,,,5,4,9,Bottom,4249,Salt River Fields at Talking Stick,[],SD wins Spring,San Diego Padres,Arizona Diamondbacks,Sean Poppen,Kyle Nelson,Drew Carlton,2023-03-04 - San Diego Padres (5) @ Arizona Diamondbacks (4) (Final),
719269,2023-03-04T20:10:00Z,2023-03-04,S,Final,Colorado Rockies,Seattle Mariners,115,136,N,1,George Kirby,Kyle Freeland,,,7,1,9,Bottom,2530,Peoria Stadium,[],COL wins Spring,Colorado Rockies,Seattle Mariners,Kyle Freeland,George Kirby,,2023-03-04 - Colorado Rockies (7) @ Seattle Mariners (1) (Final),
719274,2023-03-04T20:10:00Z,2023-03-04,S,Final,San Francisco Giants,Milwaukee Brewers,137,158,N,1,Freddy Peralta,Logan Webb,,,2,14,9,Top,2518,American Family Fields of Phoenix,[],MIL wins Spring,Milwaukee Brewers,San Francisco Giants,Colin Rea,Drew Strotman,,2023-03-04 - San Francisco Giants (2) @ Milwaukee Brewers (14) (Final),
730650,2023-03-04T21:05:00Z,2023-03-04,S,Final,Cincinnati Reds,Oakland Athletics,113,133,N,1,Drew Rucinski,Hunter Greene,,,10,9,9,Bottom,5355,Las Vegas Ballpark,[],CIN leads 1-0,Cincinnati Reds,Oakland Athletics,Joel Kuhnel,Garrett Acton,Reiver Sanmartin,2023-03-04 - Cincinnati Reds (10) @ Oakland Athletics (9) (Final),
719272,2023-03-05T01:05:00Z,2023-03-04,S,Final,Los Angeles Dodgers,Kansas City Royals,119,118,N,1,Zack Greinke,Ryan Pepiot,,,7,6,9,Bottom,2603,Surprise Stadium,[],LAD wins Spring,Los Angeles Dodgers,Kansas City Royals,Jordan Leasure,Yefri Del Rosario,Jordan Yamamoto,2023-03-04 - Los Angeles Dodgers (7) @ Kansas City Royals (6) (Final),
719266,2023-03-05T18:05:00Z,2023-03-05,S,Final,Washington Nationals,Houston Astros,120,117,N,1,Luis Garcia,Patrick Corbin,,,2,6,9,Top,5000,The Ballpark of the Palm Beaches,[],HOU wins Spring,Houston Astros,Washington Nationals,Luis Garcia,Patrick Corbin,,2023-03-05 - Washington Nationals (2) @ Houston Astros (6) (Final),
719263,2023-03-05T18:05:00Z,2023-03-05,S,Final,New York Mets,St. Louis Cardinals,121,138,N,1,Jordan Montgomery,Kodai Senga,,,7,1,9,Bottom,2520,Roger Dean Chevrolet Stadium,[],NYM wins Spring,New York Mets,St. Louis Cardinals,Kodai Senga,Jordan Montgomery,,2023-03-05 - New York Mets (7) @ St. Louis Cardinals (1) (Final),
719261,2023-03-05T18:05:00Z,2023-03-05,S,Final,Baltimore Orioles,Tampa Bay Rays,110,139,N,1,Yonny Chirinos,Kyle Bradish,,,5,2,9,Bottom,12,Tropicana Field,[],BAL wins Spring,Baltimore Orioles,Tampa Bay Rays,Mike Baumann,Garrett Cleavinger,Nolan Hoffman,2023-03-05 - Baltimore Orioles (5) @ Tampa Bay Rays (2) (Final),
719264,2023-03-05T18:05:00Z,2023-03-05,S,Final,Detroit Tigers,Minnesota Twins,116,142,N,1,Pablo López,Joey Wentz,,,2,6,9,Top,2862,Hammond Stadium,[],MIN wins Spring,Minnesota Twins,Detroit Tigers,Caleb Thielbar,Rony García,,2023-03-05 - Detroit Tigers (2) @ Minnesota Twins (6) (Final),
719262,2023-03-05T18:05:00Z,2023-03-05,S,Final,Minnesota Twins,Pittsburgh Pirates,142,134,N,1,JT Brubaker,Tyler Mahle,,,2,5,9,Top,2526,LECOM Park,[],PIT wins Spring,Pittsburgh Pirates,Minnesota Twins,Colin Holderman,Aaron Sanchez,Dauri Moreta,2023-03-05 - Minnesota Twins (2) @ Pittsburgh Pirates (5) (Final),
719268,2023-03-05T18:05:00Z,2023-03-05,S,Final,Miami Marlins,Boston Red Sox,146,111,N,1,Corey Kluber,Trevor Rogers,,,1,4,9,Top,4309,JetBlue Park,[],BOS wins Spring,Boston Red Sox,Miami Marlins,Kutter Crawford,Devin Smeltzer,Kaleb Ort,2023-03-05 - Miami Marlins (1) @ Boston Red Sox (4) (Final),
719265,2023-03-05T18:05:00Z,2023-03-05,S,Final,New York Yankees,Atlanta Braves,147,144,N,1,Charlie Morton,Carlos Rodón,,,10,6,9,Bottom,5380,CoolToday Park,[],NYY wins Spring,New York Yankees,Atlanta Braves,Demarcus Evans,Nolan Kingham,,2023-03-05 - New York Yankees (10) @ Atlanta Braves (6) (Final),
719260,2023-03-05T18:07:00Z,2023-03-05,S,Final,Philadelphia Phillies,Toronto Blue Jays,143,141,N,1,José Berríos,Zack Wheeler,,,4,16,9,Top,2536,TD Ballpark,[],TOR wins Spring,Toronto Blue Jays,Philadelphia Phillies,José Berríos,Zack Wheeler,,2023-03-05 - Philadelphia Phillies (4) @ Toronto Blue Jays (16) (Final),
719256,2023-03-05T20:05:00Z,2023-03-05,S,Final,Arizona Diamondbacks,Cleveland Guardians,109,114,N,1,Triston McKenzie,Madison Bumgarner,,,6,4,9,Bottom,3834,Goodyear Ballpark,[],AZ wins Spring,Arizona Diamondbacks,Cleveland Guardians,Madison Bumgarner,Triston McKenzie,Austin Brice,2023-03-05 - Arizona Diamondbacks (6) @ Cleveland Guardians (4) (Final),
719254,2023-03-05T20:05:00Z,2023-03-05,S,Final,Kansas City Royals,San Francisco Giants,118,137,N,1,Alex Cobb,Jordan Lyles,,,5,1,9,Bottom,2532,Scottsdale Stadium,[],KC wins Spring,Kansas City Royals,San Francisco Giants,Jordan Lyles,Alex Cobb,,2023-03-05 - Kansas City Royals (5) @ San Francisco Giants (1) (Final),
719251,2023-03-05T20:05:00Z,2023-03-05,S,Final,Los Angeles Angels,Texas Rangers,108,140,N,1,Cole Ragans,José Suarez,,,5,7,9,Top,2603,Surprise Stadium,[],TEX wins Spring,Texas Rangers,Los Angeles Angels,Cole Ragans,José Suarez,Lucas Jacobsen,2023-03-05 - Los Angeles Angels (5) @ Texas Rangers (7) (Final),
719255,2023-03-05T20:05:00Z,2023-03-05,S,Final,Chicago White Sox,Los Angeles Dodgers,145,119,N,1,Julio Urías,Lucas Giolito,,,4,8,9,Top,3809,Camelback Ranch,[],LAD wins Spring,Los Angeles Dodgers,Chicago White Sox,Julio Urías,Lucas Giolito,,2023-03-05 - Chicago White Sox (4) @ Los Angeles Dodgers (8) (Final),
