Game Time,Home Team,Away Team,Home Wager %,Away Wager %,Home Opener Odds,Away Opener Odds
2025-03-28 20:10:00,Tampa Bay,Colorado,72.30%,27.70%,-220,180
2025-03-28 23:07:00,Toronto,Baltimore,50.41%,49.59%,-130,110
2025-03-28 23:10:00,Miami,Pittsburgh,27.63%,72.37%,115,-135
2025-03-29 00:05:00,Texas,Boston,45.99%,54.01%,-105,-115
2025-03-29 00:10:00,Houston,NY Mets,54.40%,45.60%,-135,115
2025-03-29 01:40:00,San Diego,Atlanta,58.05%,41.95%,-120,100
2025-03-29 01:40:00,Seattle,Athletics,72.54%,27.46%,-150,125
2025-03-29 01:40:00,Arizona,Chi. Cubs,65.64%,34.36%,-175,145
2025-03-29 02:10:00,LA Dodgers,Detroit,72.23%,27.77%,-200,165
2025-03-29 17:05:00,NY Yankees,Milwaukee,72.15%,27.85%,-155,130
2025-03-29 18:10:00,Chi. White Sox,LA Angels,41.68%,58.32%,135,-160
2025-03-29 18:15:00,St. Louis,Minnesota,60.00%,40.00%,-102,-118
2025-03-29 19:07:00,Toronto,Baltimore,56.95%,43.05%,-120,100
2025-03-29 20:05:00,Washington,Philadelphia,24.15%,75.85%,135,-160
2025-03-29 20:10:00,Tampa Bay,Colorado,69.46%,30.54%,-225,180
2025-03-29 20:10:00,Cincinnati,San Francisco,44.17%,55.83%,-125,105
2025-03-29 20:10:00,Kansas City,Cleveland,68.44%,31.56%,-125,105
2025-03-29 20:10:00,Miami,Pittsburgh,37.02%,62.98%,105,-125
2025-03-29 23:05:00,Texas,Boston,39.32%,60.68%,-110,-110
2025-03-29 23:15:00,San Diego,Atlanta,38.22%,61.78%,120,-140
2025-03-29 23:15:00,Houston,NY Mets,59.63%,40.37%,-125,105
2025-03-30 00:10:00,Arizona,Chi. Cubs,43.53%,56.47%,-120,100
2025-03-30 01:10:00,LA Dodgers,Detroit,69.44%,30.56%,-200,165
2025-03-30 01:40:00,Seattle,Athletics,76.75%,23.25%,-150,125
2025-03-30 17:35:00,NY Yankees,Milwaukee,65.57%,34.43%,-135,115
2025-03-30 17:35:00,Washington,Philadelphia,26.28%,73.72%,135,-160
2025-03-30 17:37:00,Toronto,Baltimore,50.49%,49.51%,-130,110
2025-03-30 17:40:00,Tampa Bay,Colorado,71.65%,28.35%,-200,165
2025-03-30 17:40:00,Cincinnati,San Francisco,50.07%,49.93%,100,-120
2025-03-30 17:40:00,Miami,Pittsburgh,41.06%,58.94%,100,-120
2025-03-30 18:10:00,Kansas City,Cleveland,50.00%,50.00%,-110,-110
2025-03-30 18:10:00,Chi. White Sox,LA Angels,43.64%,56.36%,118,-140
2025-03-30 18:15:00,St. Louis,Minnesota,54.13%,45.87%,100,-120
2025-03-30 18:35:00,Texas,Boston,67.14%,32.86%,-185,150
2025-03-30 20:10:00,Arizona,Chi. Cubs,65.74%,34.26%,-125,105
2025-03-30 20:10:00,Seattle,Athletics,73.97%,26.03%,-160,135
2025-03-30 23:10:00,San Diego,Atlanta,52.47%,47.53%,-130,110
2025-03-31 18:10:00,Milwaukee,Kansas City,64.44%,35.56%,-115,-105
2025-03-31 18:10:00,Chi. White Sox,Minnesota,29.20%,70.80%,140,-165
2025-03-31 18:35:00,Baltimore,Boston,73.85%,26.15%,-140,120
2025-03-31 19:05:00,Philadelphia,Colorado,81.07%,18.93%,-250,200
2025-03-31 22:40:00,Miami,NY Mets,28.18%,71.82%,140,-165
2025-03-31 22:40:00,Cincinnati,Texas,57.53%,42.47%,100,-120
2025-03-31 23:05:00,Tampa Bay,Pittsburgh,71.90%,28.10%,-165,140
2025-03-31 23:07:00,Toronto,Washington,72.10%,27.90%,-165,140
2025-03-31 23:45:00,St. Louis,LA Angels,72.33%,27.67%,-135,115
2025-04-01 00:10:00,Houston,San Francisco,69.60%,30.40%,-120,100
2025-04-01 01:40:00,San Diego,Cleveland,64.87%,35.13%,-135,115
2025-04-01 01:40:00,Seattle,Detroit,37.67%,62.33%,-120,100
2025-04-01 02:05:00,Athletics,Chi. Cubs,39.43%,60.57%,110,-130
2025-04-01 02:10:00,LA Dodgers,Atlanta,74.25%,25.75%,-200,165
2025-04-01 22:40:00,Miami,NY Mets,34.95%,65.05%,135,-160
2025-04-01 22:40:00,Cincinnati,Texas,30.66%,69.34%,118,-140
2025-04-01 23:05:00,NY Yankees,Arizona,63.90%,36.10%,100,-120
2025-04-01 23:05:00,Tampa Bay,Pittsburgh,73.50%,26.50%,-155,130
2025-04-01 23:07:00,Toronto,Washington,71.53%,28.47%,-155,130
2025-04-01 23:40:00,Milwaukee,Kansas City,38.06%,61.94%,-10000,-10000
2025-04-01 23:40:00,Chi. White Sox,Minnesota,38.59%,61.41%,150,-180
2025-04-01 23:45:00,St. Louis,LA Angels,65.22%,34.78%,-140,118
2025-04-02 00:10:00,Houston,San Francisco,35.37%,64.63%,100,-120
2025-04-02 01:40:00,San Diego,Cleveland,74.74%,25.26%,-160,135
2025-04-02 01:40:00,Seattle,Detroit,64.25%,35.75%,-160,135
2025-04-02 02:05:00,Athletics,Chi. Cubs,37.95%,62.05%,100,-120
2025-04-02 02:10:00,LA Dodgers,Atlanta,58.58%,41.42%,-135,110
2025-04-02 16:40:00,Cincinnati,Texas,67.35%,32.65%,-125,105
2025-04-02 17:10:00,Milwaukee,Kansas City,49.35%,50.65%,-110,-110
2025-04-02 17:10:00,Tampa Bay,Pittsburgh,39.27%,60.73%,100,-120
2025-04-02 17:15:00,St. Louis,LA Angels,75.00%,25.00%,-140,118
2025-04-02 18:10:00,Chi. White Sox,Minnesota,36.80%,63.20%,150,-185
2025-04-02 19:07:00,Toronto,Washington,57.76%,42.24%,110,-130
2025-04-02 19:35:00,Athletics,Chi. Cubs,52.74%,47.26%,-110,-110
2025-04-02 20:10:00,San Diego,Cleveland,74.22%,25.78%,-180,150
2025-04-02 20:10:00,Houston,San Francisco,74.31%,25.69%,-160,135
2025-04-02 20:10:00,Seattle,Detroit,27.01%,72.99%,-105,-115
2025-04-02 20:40:00,Miami,NY Mets,26.02%,73.98%,155,-190
2025-04-02 22:35:00,Baltimore,Boston,62.25%,37.75%,-105,-115
2025-04-02 22:45:00,Philadelphia,Colorado,74.44%,25.56%,-300,240
2025-04-02 23:05:00,NY Yankees,Arizona,69.08%,30.92%,-125,105
2025-04-03 00:38:00,LA Dodgers,Atlanta,71.06%,28.94%,-200,165
2025-04-03 17:05:00,Baltimore,Boston,70.86%,29.14%,-110,-110
2025-04-03 17:05:00,Philadelphia,Colorado,76.71%,23.29%,-200,165
2025-04-03 20:10:00,Minnesota,Houston,51.44%,48.56%,-120,100
2025-04-03 23:05:00,NY Yankees,Arizona,64.05%,35.95%,-110,-110
2025-04-03 23:40:00,Milwaukee,Cincinnati,50.82%,49.18%,-115,-105
2025-04-04 17:10:00,Detroit,Chi. White Sox,79.81%,20.19%,-250,200
2025-04-04 18:10:00,Boston,St. Louis,53.27%,46.73%,-150,125
2025-04-04 18:20:00,Chi. Cubs,San Diego,52.24%,47.76%,-165,140
2025-04-04 19:10:00,NY Mets,Toronto,64.77%,35.23%,-135,115
2025-04-04 20:10:00,Colorado,Athletics,39.73%,60.27%,100,-120
2025-04-04 20:12:00,Pittsburgh,NY Yankees,19.98%,80.02%,125,-150
2025-04-04 20:35:00,San Francisco,Seattle,77.80%,22.20%,-125,105
2025-04-04 22:45:00,Washington,Arizona,22.87%,77.13%,125,-150
2025-04-04 22:45:00,Philadelphia,LA Dodgers,36.40%,63.60%,120,-140
2025-04-04 23:15:00,Atlanta,Miami,76.47%,23.53%,-220,180
2025-04-04 23:40:00,Kansas City,Baltimore,44.07%,55.93%,-120,100
2025-04-05 00:05:00,Texas,Tampa Bay,68.74%,31.26%,-130,110
2025-04-05 00:10:00,Milwaukee,Cincinnati,64.55%,35.45%,-115,-105
2025-04-05 01:38:00,LA Angels,Cleveland,54.03%,45.97%,100,-120
2025-04-05 17:10:00,Detroit,Chi. White Sox,80.03%,19.97%,-220,180
2025-04-05 18:10:00,Minnesota,Houston,37.36%,62.64%,-120,100
2025-04-05 18:20:00,Chi. Cubs,San Diego,35.17%,64.83%,-120,100
2025-04-05 20:05:00,Philadelphia,LA Dodgers,47.46%,52.54%,-115,-105
2025-04-05 20:05:00,Washington,Arizona,30.31%,69.69%,115,-135
2025-04-05 20:05:00,Pittsburgh,NY Yankees,19.48%,80.52%,125,-150
2025-04-05 20:10:00,Kansas City,Baltimore,57.14%,42.86%,-115,-105
2025-04-05 23:05:00,Texas,Tampa Bay,80.84%,19.16%,-185,150
2025-04-05 23:10:00,NY Mets,Toronto,55.70%,44.30%,-125,105
2025-04-05 23:10:00,Milwaukee,Cincinnati,45.87%,54.13%,-110,-110
2025-04-05 23:15:00,Atlanta,Miami,77.73%,22.27%,-220,180
2025-04-06 00:10:00,Colorado,Athletics,48.31%,51.69%,-105,-115
2025-04-06 01:05:00,San Francisco,Seattle,69.27%,30.73%,-130,110
2025-04-06 01:38:00,LA Angels,Cleveland,27.29%,72.71%,120,-145
2025-04-06 17:35:00,Pittsburgh,NY Yankees,23.65%,76.35%,125,-150
2025-04-06 17:35:00,Philadelphia,LA Dodgers,42.79%,57.21%,100,-120
2025-04-06 17:35:00,Washington,Arizona,20.86%,79.14%,145,-175
2025-04-06 17:35:00,Boston,St. Louis,59.19%,40.81%,-125,105
2025-04-06 17:40:00,NY Mets,Toronto,65.57%,34.43%,-140,118
2025-04-06 17:40:00,Detroit,Chi. White Sox,69.79%,30.21%,-220,180
2025-04-06 18:10:00,Minnesota,Houston,41.72%,58.28%,-120,100
2025-04-06 18:10:00,Milwaukee,Cincinnati,64.27%,35.73%,-140,120
2025-04-06 18:10:00,Kansas City,Baltimore,49.02%,50.98%,-110,-110
2025-04-06 18:20:00,Chi. Cubs,San Diego,44.09%,55.91%,-135,115
2025-04-06 18:35:00,Texas,Tampa Bay,46.21%,53.79%,-105,-115
2025-04-06 19:10:00,Colorado,Athletics,44.84%,55.16%,-102,-118
2025-04-06 20:05:00,San Francisco,Seattle,68.74%,31.26%,-110,-110
2025-04-06 20:07:00,LA Angels,Cleveland,39.97%,60.03%,100,-120
2025-04-06 23:10:00,Boston,St. Louis,59.91%,40.09%,-115,-105
2025-04-07 19:10:00,Detroit,NY Yankees,38.30%,61.70%,126,-148
2025-04-07 22:40:00,Pittsburgh,St. Louis,38.79%,61.21%,105,-125
2025-04-07 22:45:00,Washington,LA Dodgers,17.54%,82.46%,140,-165
2025-04-07 22:45:00,Boston,Toronto,63.93%,36.07%,-140,118
2025-04-07 23:10:00,NY Mets,Miami,78.25%,21.75%,-250,200
2025-04-07 23:40:00,Kansas City,Minnesota,72.13%,27.87%,-118,-102
2025-04-07 23:40:00,Chi. Cubs,Texas,50.50%,49.50%,-125,105
2025-04-08 01:40:00,Seattle,Houston,70.00%,30.00%,-170,140
2025-04-08 01:40:00,Arizona,Baltimore,62.01%,37.99%,-125,105
2025-04-08 01:45:00,San Francisco,Cincinnati,72.80%,27.20%,-140,118
2025-04-08 02:05:00,Athletics,San Diego,18.74%,81.26%,120,-145
2025-04-08 17:10:00,Detroit,NY Yankees,52.95%,47.05%,118,-140
2025-04-08 20:10:00,NY Mets,Miami,75.00%,25.00%,-275,220
2025-04-08 20:10:00,Cleveland,Chi. White Sox,77.83%,22.17%,-210,170
2025-04-08 22:40:00,Pittsburgh,St. Louis,71.23%,28.77%,-145,120
2025-04-08 22:45:00,Boston,Toronto,75.91%,24.09%,-190,155
2025-04-08 22:45:00,Washington,LA Dodgers,18.63%,81.37%,145,-175
2025-04-08 23:05:00,Tampa Bay,LA Angels,65.68%,34.32%,-170,140
2025-04-08 23:15:00,Atlanta,Philadelphia,40.07%,59.93%,-120,100
2025-04-08 23:40:00,Kansas City,Minnesota,72.16%,27.84%,-135,110
2025-04-08 23:40:00,Chi. Cubs,Texas,69.72%,30.28%,-160,135
2025-04-09 00:40:00,Colorado,Milwaukee,37.08%,62.92%,135,-160
2025-04-09 01:40:00,Arizona,Baltimore,59.44%,40.56%,-120,100
2025-04-09 01:40:00,Seattle,Houston,54.83%,45.17%,-105,-115
2025-04-09 01:45:00,San Francisco,Cincinnati,63.61%,36.39%,-120,100
2025-04-09 02:05:00,Athletics,San Diego,19.13%,80.87%,120,-145
2025-04-09 16:35:00,Pittsburgh,St. Louis,42.67%,57.33%,-105,-115
2025-04-09 17:10:00,Detroit,NY Yankees,35.80%,64.20%,125,-150
2025-04-09 17:10:00,NY Mets,Miami,79.87%,20.13%,-225,185
2025-04-09 18:20:00,Chi. Cubs,Texas,73.90%,26.10%,-155,125
2025-04-09 19:35:00,Athletics,San Diego,34.13%,65.87%,110,-135
2025-04-09 19:40:00,Arizona,Baltimore,56.35%,43.65%,-120,100
2025-04-09 19:45:00,San Francisco,Cincinnati,75.19%,24.81%,-155,125
2025-04-09 20:05:00,Washington,LA Dodgers,22.06%,77.94%,140,-165
2025-04-09 20:10:00,Seattle,Houston,36.89%,63.11%,105,-125
2025-04-09 22:10:00,Cleveland,Chi. White Sox,74.44%,25.56%,-190,155
2025-04-09 22:45:00,Boston,Toronto,55.23%,44.77%,-135,110
2025-04-09 23:05:00,Tampa Bay,LA Angels,63.96%,36.04%,-155,125
2025-04-09 23:15:00,Atlanta,Philadelphia,41.32%,58.68%,-125,105
2025-04-09 23:40:00,Kansas City,Minnesota,63.89%,36.11%,-115,-105
2025-04-10 00:40:00,Colorado,Milwaukee,30.05%,69.95%,120,-140
2025-04-10 17:10:00,Tampa Bay,LA Angels,58.55%,41.45%,-135,110
2025-04-10 17:10:00,Cleveland,Chi. White Sox,68.54%,31.46%,-225,185
2025-04-10 18:10:00,Kansas City,Minnesota,75.06%,24.94%,-130,105
2025-04-10 19:10:00,Colorado,Milwaukee,34.12%,65.88%,-105,-115
2025-04-10 20:10:00,Boston,Toronto,57.68%,42.32%,-110,-110
2025-04-10 23:15:00,Atlanta,Philadelphia,51.93%,48.07%,-125,105
2025-04-11 22:10:00,Cleveland,Kansas City,61.13%,38.87%,-145,120
2025-04-11 22:40:00,Cincinnati,Pittsburgh,78.95%,21.05%,-155,125
2025-04-11 23:05:00,NY Yankees,San Francisco,59.83%,40.17%,-120,100
2025-04-11 23:05:00,Tampa Bay,Atlanta,59.74%,40.26%,-115,-105
2025-04-11 23:10:00,Miami,Washington,33.75%,66.25%,105,-125
2025-04-11 23:40:00,Chi. White Sox,Boston,22.67%,77.33%,145,-175
2025-04-12 00:10:00,Minnesota,Detroit,30.30%,69.70%,-115,-105
2025-04-12 00:10:00,Houston,LA Angels,57.47%,42.53%,-145,118
2025-04-12 00:15:00,St. Louis,Philadelphia,32.77%,67.23%,120,-145
2025-04-12 01:40:00,Arizona,Milwaukee,67.59%,32.41%,-155,130
2025-04-12 01:40:00,San Diego,Colorado,80.25%,19.75%,-220,180
2025-04-12 01:40:00,Seattle,Texas,27.80%,72.20%,110,-135
2025-04-12 02:05:00,Athletics,NY Mets,29.87%,70.13%,110,-135
2025-04-12 02:10:00,LA Dodgers,Chi. Cubs,73.31%,26.69%,-200,165
2025-04-12 18:10:00,Minnesota,Detroit,41.06%,58.94%,-115,-105
2025-04-12 18:15:00,St. Louis,Philadelphia,23.24%,76.76%,120,-145
2025-04-12 19:05:00,NY Yankees,San Francisco,57.98%,42.02%,-140,115
2025-04-12 20:05:00,Athletics,NY Mets,24.32%,75.68%,110,-135
2025-04-12 20:05:00,Baltimore,Toronto,48.91%,51.09%,-125,105
2025-04-12 20:10:00,Miami,Washington,66.87%,33.13%,-150,125
2025-04-12 20:10:00,Tampa Bay,Atlanta,65.50%,34.50%,-145,118
2025-04-12 20:10:00,Chi. White Sox,Boston,37.56%,62.44%,135,-160
2025-04-12 22:10:00,Cleveland,Kansas City,50.48%,49.52%,-120,100
2025-04-12 22:40:00,Cincinnati,Pittsburgh,62.44%,37.56%,-130,110
2025-04-12 23:10:00,Houston,LA Angels,69.41%,30.59%,-150,125
2025-04-13 00:10:00,Arizona,Milwaukee,68.66%,31.34%,-185,150
2025-04-13 00:40:00,San Diego,Colorado,81.51%,18.49%,-175,140
2025-04-13 01:10:00,LA Dodgers,Chi. Cubs,78.05%,21.95%,-185,150
2025-04-13 01:40:00,Seattle,Texas,68.04%,31.96%,-145,120
2025-04-13 17:35:00,Baltimore,Toronto,61.65%,38.35%,-135,110
2025-04-13 17:35:00,NY Yankees,San Francisco,59.19%,40.81%,-115,-105
2025-04-13 17:40:00,Tampa Bay,Atlanta,34.54%,65.46%,105,-125
2025-04-13 17:40:00,Cincinnati,Pittsburgh,75.09%,24.91%,-190,154
2025-04-13 17:40:00,Cleveland,Kansas City,46.00%,54.00%,110,-135
2025-04-13 17:40:00,Miami,Washington,29.97%,70.03%,115,-140
2025-04-13 18:10:00,Chi. White Sox,Boston,26.55%,73.45%,190,-235
2025-04-13 18:10:00,Minnesota,Detroit,30.47%,69.53%,-120,100
2025-04-13 18:10:00,Houston,LA Angels,59.36%,40.64%,-150,125
2025-04-13 18:15:00,St. Louis,Philadelphia,23.66%,76.34%,154,-190
2025-04-13 20:05:00,Athletics,NY Mets,24.13%,75.87%,120,-145
2025-04-13 20:10:00,San Diego,Colorado,76.64%,23.36%,-235,190
2025-04-13 20:10:00,Arizona,Milwaukee,58.18%,41.82%,-120,100
2025-04-13 20:10:00,Seattle,Texas,52.02%,47.98%,-135,110
2025-04-13 23:10:00,LA Dodgers,Chi. Cubs,74.34%,25.66%,-275,220
2025-04-14 22:40:00,Pittsburgh,Washington,76.28%,23.72%,-210,170
2025-04-14 22:45:00,Philadelphia,San Francisco,64.73%,35.27%,-135,110
2025-04-14 23:05:00,Tampa Bay,Boston,55.62%,44.38%,-130,105
2025-04-14 23:05:00,NY Yankees,Kansas City,67.19%,32.81%,-135,110
2025-04-14 23:07:00,Toronto,Atlanta,67.05%,32.95%,-115,-105
2025-04-14 23:40:00,Milwaukee,Detroit,27.07%,72.93%,135,-160
2025-04-14 23:40:00,Minnesota,NY Mets,38.28%,61.72%,-115,-105
2025-04-14 23:45:00,St. Louis,Houston,54.91%,45.09%,100,-120
2025-04-15 01:40:00,San Diego,Chi. Cubs,68.71%,31.29%,-170,140
2025-04-15 02:10:00,LA Dodgers,Colorado,82.04%,17.96%,-325,260
2025-04-15 22:40:00,Pittsburgh,Washington,69.06%,30.94%,-125,105
2025-04-15 22:40:00,Cincinnati,Seattle,66.94%,33.06%,100,-120
2025-04-15 22:40:00,Miami,Arizona,34.25%,65.75%,140,-170
2025-04-15 22:45:00,Philadelphia,San Francisco,73.09%,26.91%,-150,125
2025-04-15 23:05:00,Baltimore,Cleveland,53.29%,46.71%,-145,120
2025-04-15 23:05:00,Tampa Bay,Boston,54.76%,45.24%,-125,105
2025-04-15 23:05:00,NY Yankees,Kansas City,76.43%,23.57%,-190,155
2025-04-15 23:07:00,Toronto,Atlanta,60.07%,39.93%,110,-135
2025-04-15 23:40:00,Milwaukee,Detroit,31.53%,68.47%,105,-125
2025-04-15 23:40:00,Chi. White Sox,Athletics,35.84%,64.16%,135,-160
2025-04-15 23:40:00,Minnesota,NY Mets,25.81%,74.19%,100,-120
2025-04-15 23:45:00,St. Louis,Houston,49.15%,50.85%,100,-120
2025-04-16 00:05:00,Texas,LA Angels,66.51%,33.49%,-130,105
2025-04-16 01:40:00,San Diego,Chi. Cubs,46.75%,53.25%,105,-125
2025-04-16 02:10:00,LA Dodgers,Colorado,76.03%,23.97%,-300,240
2025-04-16 17:07:00,Toronto,Atlanta,60.58%,39.42%,120,-145
2025-04-16 17:10:00,Minnesota,NY Mets,33.71%,66.29%,-10000,-10000
2025-04-16 17:10:00,Milwaukee,Detroit,58.77%,41.23%,-130,110
2025-04-16 17:15:00,St. Louis,Houston,60.77%,39.23%,-105,-115
2025-04-16 20:10:00,San Diego,Chi. Cubs,69.42%,30.58%,-115,-105
2025-04-16 22:35:00,Baltimore,Cleveland,57.06%,42.94%,-118,-102
2025-04-16 22:40:00,Cincinnati,Seattle,54.12%,45.88%,105,-125
2025-04-16 22:40:00,Pittsburgh,Washington,45.37%,54.63%,-110,-110
2025-04-16 22:40:00,Miami,Arizona,31.52%,68.48%,135,-160
2025-04-16 22:45:00,Philadelphia,San Francisco,49.06%,50.94%,-140,115
2025-04-16 23:05:00,Tampa Bay,Boston,65.05%,34.95%,-145,120
2025-04-16 23:05:00,NY Yankees,Kansas City,63.89%,36.11%,-165,140
2025-04-16 23:40:00,Chi. White Sox,Athletics,25.67%,74.33%,130,-155
2025-04-17 00:05:00,Texas,LA Angels,43.58%,56.42%,-105,-115
2025-04-17 02:10:00,LA Dodgers,Colorado,79.14%,20.86%,-325,270
2025-04-17 16:10:00,Miami,Arizona,34.66%,65.34%,135,-160
2025-04-17 16:35:00,Pittsburgh,Washington,71.69%,28.31%,-125,105
2025-04-17 16:40:00,Cincinnati,Seattle,75.90%,24.10%,105,-130
2025-04-17 18:10:00,Chi. White Sox,Athletics,32.02%,67.98%,125,-155
2025-04-17 20:05:00,Philadelphia,San Francisco,72.03%,27.97%,-170,140
2025-04-17 22:35:00,Baltimore,Cleveland,54.00%,46.00%,-105,-115
2025-04-17 22:40:00,Detroit,Kansas City,64.89%,35.11%,-140,115
2025-04-17 23:05:00,Tampa Bay,NY Yankees,56.61%,43.39%,-120,100
2025-04-17 23:10:00,NY Mets,St. Louis,68.60%,31.40%,-145,118
2025-04-18 00:05:00,Texas,LA Angels,75.03%,24.97%,-140,115
2025-04-18 18:20:00,Chi. Cubs,Arizona,48.26%,51.74%,110,-135
2025-04-18 22:40:00,Detroit,Kansas City,44.53%,55.47%,110,-135
2025-04-18 22:40:00,Pittsburgh,Cleveland,25.06%,74.94%,100,-120
2025-04-18 22:45:00,Philadelphia,Miami,78.76%,21.24%,-210,170
2025-04-18 23:05:00,Baltimore,Cincinnati,74.94%,25.06%,-150,125
2025-04-18 23:05:00,Tampa Bay,NY Yankees,56.85%,43.15%,-115,-105
2025-04-18 23:07:00,Toronto,Seattle,61.91%,38.09%,100,-120
2025-04-18 23:10:00,NY Mets,St. Louis,84.26%,15.74%,-160,135
2025-04-18 23:10:00,Boston,Chi. White Sox,78.41%,21.59%,-220,180
2025-04-18 23:15:00,Atlanta,Minnesota,77.90%,22.10%,-140,115
2025-04-19 00:05:00,Texas,LA Dodgers,34.85%,65.15%,115,-140
2025-04-19 00:10:00,Milwaukee,Athletics,78.01%,21.99%,-165,140
2025-04-19 00:10:00,Houston,San Diego,38.33%,61.67%,-140,115
2025-04-19 01:38:00,LA Angels,San Francisco,25.83%,74.17%,125,-150
2025-04-19 17:05:00,Philadelphia,Miami,82.66%,17.34%,-220,180
2025-04-19 17:10:00,Detroit,Kansas City,68.97%,31.03%,-120,100
2025-04-19 18:20:00,Chi. Cubs,Arizona,38.79%,61.21%,100,-120
2025-04-19 19:07:00,Toronto,Seattle,59.63%,40.37%,105,-125
2025-04-19 20:05:00,Pittsburgh,Cleveland,75.96%,24.04%,-185,150
2025-04-19 20:05:00,Baltimore,Cincinnati,43.20%,56.80%,110,-135
2025-04-19 20:05:00,NY Mets,St. Louis,79.70%,20.30%,-175,145
2025-04-19 20:05:00,Texas,LA Dodgers,47.40%,52.60%,-110,-110
2025-04-19 20:10:00,Tampa Bay,NY Yankees,65.25%,34.75%,-150,125
2025-04-19 20:10:00,Colorado,Washington,30.49%,69.51%,110,-130
2025-04-19 20:10:00,Boston,Chi. White Sox,80.24%,19.76%,-325,260
2025-04-19 23:10:00,Houston,San Diego,24.92%,75.08%,105,-125
2025-04-19 23:10:00,Milwaukee,Athletics,73.01%,26.99%,-135,110
2025-04-19 23:15:00,Atlanta,Minnesota,75.57%,24.43%,-210,170
2025-04-20 01:38:00,LA Angels,San Francisco,30.20%,69.80%,110,-135
2025-04-20 17:35:00,Baltimore,Cincinnati,61.64%,38.36%,-160,135
2025-04-20 17:35:00,Pittsburgh,Cleveland,40.10%,59.90%,-115,-105
2025-04-20 17:35:00,Atlanta,Minnesota,63.43%,36.57%,-135,110
2025-04-20 17:35:00,Boston,Chi. White Sox,78.79%,21.21%,-275,220
2025-04-20 17:35:00,Philadelphia,Miami,80.22%,19.78%,-285,230
2025-04-20 17:37:00,Toronto,Seattle,57.51%,42.49%,105,-125
2025-04-20 17:40:00,NY Mets,St. Louis,64.04%,35.96%,-145,120
2025-04-20 17:40:00,Tampa Bay,NY Yankees,18.68%,81.32%,125,-150
2025-04-20 17:40:00,Detroit,Kansas City,80.09%,19.91%,-210,170
2025-04-20 18:10:00,Milwaukee,Athletics,62.72%,37.28%,-110,-110
2025-04-20 18:20:00,Chi. Cubs,Arizona,54.86%,45.14%,-135,110
2025-04-20 18:35:00,Texas,LA Dodgers,37.12%,62.88%,125,-155
2025-04-20 19:10:00,Colorado,Washington,37.90%,62.10%,115,-135
2025-04-20 20:07:00,LA Angels,San Francisco,38.92%,61.08%,-110,-110
2025-04-20 23:10:00,Houston,San Diego,36.02%,63.98%,-135,110
2025-04-21 00:10:00,Colorado,Washington,33.81%,66.19%,115,-140
2025-04-21 15:10:00,Boston,Chi. White Sox,80.57%,19.43%,-275,225
2025-04-21 22:10:00,Cleveland,NY Yankees,30.31%,69.69%,100,-120
2025-04-21 22:40:00,Miami,Cincinnati,27.66%,72.34%,115,-140
2025-04-21 22:40:00,Detroit,San Diego,47.95%,52.05%,-135,115
2025-04-21 23:10:00,NY Mets,Philadelphia,66.86%,33.14%,-120,100
2025-04-21 23:15:00,Atlanta,St. Louis,75.05%,24.95%,-190,155
2025-04-22 00:10:00,Houston,Toronto,59.70%,40.30%,-140,120
2025-04-22 01:45:00,San Francisco,Milwaukee,75.65%,24.35%,-150,125
2025-04-22 22:10:00,Cleveland,NY Yankees,40.69%,59.31%,-115,-105
2025-04-22 22:40:00,Detroit,San Diego,44.52%,55.48%,-115,-105
2025-04-22 22:40:00,Miami,Cincinnati,30.42%,69.58%,105,-125
2025-04-22 22:45:00,Boston,Seattle,61.23%,38.77%,-140,115
2025-04-22 22:45:00,Washington,Baltimore,43.38%,56.62%,110,-135
2025-04-22 23:10:00,NY Mets,Philadelphia,38.55%,61.45%,105,-130
2025-04-22 23:15:00,Atlanta,St. Louis,66.02%,33.98%,-135,115
2025-04-22 23:40:00,Kansas City,Colorado,81.66%,18.34%,-210,170
2025-04-22 23:40:00,Minnesota,Chi. White Sox,79.12%,20.88%,-250,200
2025-04-22 23:40:00,Chi. Cubs,LA Dodgers,51.25%,48.75%,100,-120
2025-04-23 00:10:00,Houston,Toronto,40.44%,59.56%,-115,-105
2025-04-23 01:38:00,LA Angels,Pittsburgh,76.85%,23.15%,-190,155
2025-04-23 01:40:00,Arizona,Tampa Bay,79.37%,20.63%,-160,135
2025-04-23 01:45:00,San Francisco,Milwaukee,62.38%,37.62%,-140,115
2025-04-23 02:05:00,Athletics,Texas,45.13%,54.87%,-140,115
2025-04-23 16:15:00,Atlanta,St. Louis,73.81%,26.19%,-180,145
2025-04-23 17:10:00,NY Mets,Philadelphia,42.74%,57.26%,-105,-115
2025-04-23 17:10:00,Cleveland,NY Yankees,26.67%,73.33%,118,-145
2025-04-23 17:10:00,Detroit,San Diego,59.25%,40.75%,-160,135
2025-04-23 17:10:00,Miami,Cincinnati,39.66%,60.34%,-135,110
2025-04-23 22:45:00,Boston,Seattle,72.04%,27.96%,-140,115
2025-04-23 22:45:00,Washington,Baltimore,33.65%,66.35%,120,-145
2025-04-23 23:00:00,Chi. Cubs,LA Dodgers,51.70%,48.30%,-10000,-10000
2025-04-23 23:40:00,Houston,Toronto,57.38%,42.62%,-105,-115
2025-04-23 23:40:00,Minnesota,Chi. White Sox,76.92%,23.08%,-275,220
2025-04-24 01:38:00,LA Angels,Pittsburgh,55.46%,44.54%,-155,125
